ocean,numCycl,year,name,numTrcks,yearTrck,monthTrck,dayTrck,hourTrck,minutsTrck,recordId,statusSys,latitude,longitude,maxSustWin,minPress,34ktNE,34ktSE,34ktSW,34ktNW,50ktNE,50ktSE,50ktSW,50ktNW,64ktNE,64ktSE,64ktSW,64ktNW,radMaxWind
EP,07,1978,GILMA,29,1978,07,14,00,0,N/A, TS, 10.9,- 102.8,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,14,06,0,N/A, TS, 10.9,- 104.0,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,14,12,0,N/A, TS, 10.7,- 105.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,14,18,0,N/A, TS, 11.3,- 105.8,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,15,00,0,N/A, TS, 11.8,- 106.7,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,15,06,0,N/A, TS, 12.7,- 107.7,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,15,12,0,N/A, TS, 13.6,- 108.7,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,15,18,0,N/A, HU, 14.8,- 109.8,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,16,00,0,N/A, HU, 14.8,- 111.2,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,16,06,0,N/A, HU, 14.9,- 112.2, 100, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,16,12,0,N/A, HU, 15.0,- 113.2,  85, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,16,18,0,N/A, HU, 15.7,- 113.7,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,17,00,0,N/A, HU, 16.3,- 114.5,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,17,06,0,N/A, HU, 16.2,- 115.3,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,17,12,0,N/A, HU, 16.3,- 116.2,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,17,18,0,N/A, HU, 16.8,- 116.8,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,18,00,0,N/A, HU, 17.7,- 117.5,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,18,06,0,N/A, HU, 18.0,- 118.6,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,18,12,0,N/A, HU, 18.4,- 119.8,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,18,18,0,N/A, HU, 19.0,- 121.0,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,19,00,0,N/A, TS, 19.9,- 122.3,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,19,06,0,N/A, TS, 20.3,- 123.8,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,19,12,0,N/A, TS, 20.7,- 125.3,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,19,18,0,N/A, TD, 21.0,- 126.8,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,07,1978,GILMA,29,1978,07,20,00,0,N/A, TD, 21.6,- 128.2,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,22,00,0,N/A, TD, 13.4,- 100.2,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,22,06,0,N/A, TS, 13.7,- 100.7,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,22,12,0,N/A, TS, 14.2,- 101.2,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,22,18,0,N/A, TS, 14.6,- 101.8,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,23,00,0,N/A, TS, 14.9,- 102.5,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,23,06,0,N/A, TS, 15.1,- 103.3,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,23,12,0,N/A, HU, 15.3,- 104.1,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,23,18,0,N/A, HU, 15.5,- 104.8,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,24,00,0,N/A, HU, 15.4,- 105.6,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,24,06,0,N/A, HU, 15.5,- 106.5,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,24,12,0,N/A, HU, 15.6,- 107.5,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,24,18,0,N/A, HU, 15.9,- 108.7,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,25,00,0,N/A, HU, 16.0,- 109.9, 105, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,25,06,0,N/A, HU, 16.2,- 111.1, 120, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,25,12,0,N/A, HU, 16.5,- 112.2, 120, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,25,18,0,N/A, HU, 17.2,- 113.2, 120, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,26,00,0,N/A, HU, 18.0,- 114.0, 110, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,26,06,0,N/A, HU, 18.5,- 115.1, 100, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,26,12,0,N/A, HU, 19.0,- 116.2,  95, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,26,18,0,N/A, HU, 19.8,- 116.9,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,27,00,0,N/A, HU, 20.0,- 118.0,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,27,06,0,N/A, HU, 20.2,- 118.8,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,27,12,0,N/A, HU, 20.4,- 119.6,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,27,18,0,N/A, TS, 20.9,- 120.3,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,28,00,0,N/A, TS, 21.5,- 121.5,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,28,06,0,N/A, TS, 21.8,- 122.6,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,28,12,0,N/A, TS, 22.0,- 122.8,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,28,18,0,N/A, TS, 22.1,- 124.9,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,29,00,0,N/A, TD, 22.4,- 126.1,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,29,06,0,N/A, TD, 22.6,- 127.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,29,12,0,N/A, TD, 23.0,- 128.8,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,08,1978,HECTOR,32,1978,07,29,18,0,N/A, TD, 23.5,- 130.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,11,06,0,N/A, TD, 18.0,- 108.0,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,11,12,0,N/A, TS, 18.0,- 109.0,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,11,18,0,N/A, TS, 18.2,- 109.9,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,12,00,0,N/A, TS, 18.6,- 110.8,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,12,06,0,N/A, TS, 18.8,- 111.7,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,12,12,0,N/A, TS, 19.1,- 112.7,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,12,18,0,N/A, TS, 19.4,- 113.8,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,13,00,0,N/A, TS, 19.7,- 114.7,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,13,06,0,N/A, HU, 20.1,- 115.7,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,13,12,0,N/A, HU, 20.4,- 116.6,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,13,18,0,N/A, HU, 20.9,- 117.3,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,14,00,0,N/A, TS, 21.1,- 117.7,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,14,06,0,N/A, TS, 21.3,- 118.2,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,14,12,0,N/A, TS, 21.4,- 118.5,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,14,18,0,N/A, TS, 21.6,- 119.0,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,15,00,0,N/A, TD, 22.0,- 119.6,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,09,1978,IVA,17,1978,08,15,06,0,N/A, TD, 22.5,- 120.0,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,18,00,0,N/A, TD, 12.2,- 121.0,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,18,06,0,N/A, TD, 12.3,- 121.7,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,18,12,0,N/A, TD, 12.4,- 122.4,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,18,18,0,N/A, TD, 12.4,- 123.3,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,19,00,0,N/A, TS, 12.3,- 123.8,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,19,06,0,N/A, TS, 12.2,- 124.3,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,19,12,0,N/A, TS, 12.1,- 124.6,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,19,18,0,N/A, TS, 12.0,- 125.0,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,20,00,0,N/A, TS, 12.2,- 125.6,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,20,06,0,N/A, TS, 12.4,- 126.1,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,20,12,0,N/A, TS, 12.8,- 126.8,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,20,18,0,N/A, TS, 13.3,- 127.3,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,21,00,0,N/A, TS, 13.7,- 128.2,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,21,06,0,N/A, TS, 14.1,- 129.1,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,21,12,0,N/A, TS, 14.4,- 130.1,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,21,18,0,N/A, TS, 14.9,- 131.1,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,22,00,0,N/A, TS, 15.4,- 132.4,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,22,06,0,N/A, TS, 15.8,- 133.6,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,22,12,0,N/A, HU, 15.7,- 134.8,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,22,18,0,N/A, HU, 15.6,- 135.8,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,23,00,0,N/A, HU, 15.5,- 137.0,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,23,06,0,N/A, TS, 15.4,- 138.2,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,23,12,0,N/A, TS, 15.4,- 139.4,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,23,18,0,N/A, TS, 15.5,- 140.5,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,24,00,0,N/A, HU, 15.4,- 141.7,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,24,06,0,N/A, HU, 15.5,- 143.0,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,24,12,0,N/A, HU, 15.7,- 143.7,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,24,18,0,N/A, HU, 15.9,- 145.2,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,25,00,0,N/A, HU, 16.3,- 146.2,  90, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,25,06,0,N/A, HU, 16.0,- 146.9,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,25,12,0,N/A, HU, 15.9,- 147.8,  70, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,25,18,0,N/A, TS, 15.8,- 148.5,  60, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,26,00,0,N/A, TS, 15.4,- 149.3,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,26,06,0,N/A, TS, 15.0,- 150.0,  50, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,26,12,0,N/A, TS, 14.8,- 150.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,26,18,0,N/A, TS, 14.8,- 151.7,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,27,00,0,N/A, TS, 15.1,- 152.5,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,27,06,0,N/A, TS, 15.0,- 153.5,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,27,12,0,N/A, TS, 14.9,- 154.5,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,27,18,0,N/A, TS, 15.0,- 156.5,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,28,00,0,N/A, TS, 15.3,- 156.7,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,28,06,0,N/A, TS, 15.5,- 157.5,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,28,12,0,N/A, TS, 15.4,- 158.3,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,28,18,0,N/A, TS, 15.0,- 159.0,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,29,00,0,N/A, TS, 14.8,- 159.7,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,29,06,0,N/A, TS, 14.9,- 161.5,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,29,12,0,N/A, TS, 14.8,- 163.0,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,29,18,0,N/A, TS, 14.4,- 164.6,  35, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,30,00,0,N/A, TD, 14.8,- 166.2,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,10,1978,JOHN,50,1978,08,30,06,0,N/A, TD, 14.7,- 167.7,  25, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,18,18,0,N/A, TD, 13.6,- 109.2,  30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,19,00,0,N/A, TS, 14.1,- 110.0,  40, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,19,06,0,N/A, TS, 14.6,- 110.8,  45, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,19,12,0,N/A, TS, 15.0,- 111.5,  55, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,19,18,0,N/A, HU, 15.5,- 112.3,  65, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,20,00,0,N/A, HU, 15.9,- 113.0,  75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,20,06,0,N/A, HU, 16.1,- 113.9,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,20,12,0,N/A, HU, 16.3,- 114.8,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,20,18,0,N/A, HU, 16.6,- 115.6,  80, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
EP,11,1978,KRISTY,38,1978,08,21,00,0,N/A, HU, 17.0,- 116.4,  85, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
